FLPR,AVAR,Send,5,Glutamate
VD11,AVAR,Send,2,GABA
VD13,AVAR,Send,2,GABA
VD5,AVAR,Send,1,GABA
LUAL,AVAR,Send,6,Glutamate
LUAR,AVAR,Send,7,Glutamate
PHBL,AVAR,Send,6,Serotonin
PHBR,AVAR,Send,7,Serotonin
PLMR,AVAR,Send,1,Glutamate
PQR,AVAR,Send,11,Glutamate
PVCL,AVAR,Send,4,Glutamate
PVCR,AVAR,GapJunction,3,Glutamate_GJ
PVCR,AVAR,Send,7,Glutamate
PVDL,AVAR,Send,6,Glutamate
PVDR,AVAR,Send,9,Glutamate
PVPL,AVAR,Send,1,Glutamate
PVPR,AVAR,Send,2,Glutamate
PVWR,AVAR,Send,1,Serotonin
RIBR,AVAR,Send,2,Glutamate
RICL,AVAR,Send,6,Octapamine
RICR,AVAR,Send,5,Octapamine
RIML,AVAR,GapJunction,2,Acetylcholine_Tyramine_GJ
RIMR,AVAR,GapJunction,1,Acetylcholine_Tyramine_GJ
RMGR,AVAR,Send,1,FRMFemide
SAADR,AVAR,Send,3,Acetylcholine
SAAVR,AVAR,Send,13,Acetylcholine
SABVL,AVAR,GapJunction,3,Acetylcholine_GJ
SABVR,AVAR,GapJunction,1,Acetylcholine_GJ
SDQL,AVAR,Send,3,Acetylcholine
SMBDL,AVAR,Send,1,Acetylcholine
URYDR,AVAR,GapJunction,1,Glutamate_GJ
URYVL,AVAR,GapJunction,1,Glutamate_GJ
VA10,AVAR,GapJunction,1,Acetylcholine_GJ
VA11,AVAR,GapJunction,7,Acetylcholine_GJ
VA12,AVAR,GapJunction,1,Acetylcholine_GJ
VA3,AVAR,GapJunction,2,Acetylcholine_GJ
VA4,AVAR,GapJunction,3,Acetylcholine_GJ
VA5,AVAR,GapJunction,3,Acetylcholine_GJ
VA6,AVAR,GapJunction,2,Acetylcholine_GJ
VA7,AVAR,GapJunction,4,Acetylcholine_GJ
VA8,AVAR,GapJunction,4,Acetylcholine_GJ
VB9,AVAR,GapJunction,4,Acetylcholine_GJ
ADAL,AVBL,Send,4,Glutamate
ADAR,AVBL,Send,1,Glutamate
ADLL,AVBL,Send,2,FMRFamide
ADLR,AVBL,Send,1,FMRFamide
AIBL,AVBL,Send,5,Glutamate
AQR,AVBL,GapJunction,1,Glutamate_GJ
AQR,AVBL,Send,3,Glutamate
AS7,AVBL,GapJunction,2,Acetylcholine_GJ
ASHL,AVBL,Send,6,Glutamate
AVAR,AVBL,Send,1,FMRFamide
AVBR,AVBL,Send,1,Glutamate
AVBR,AVBL,GapJunction,3,Glutamate_GJ
AVDR,AVBL,Send,1,Glutamate
AVFL,AVBL,Send,1,Glutamate
AVFR,AVBL,Send,1,Glutamate
AVG,AVBL,Send,1,Glutamate
AVHL,AVBL,Send,1,Glutamate
AVHR,AVBL,Send,2,Glutamate
AVJL,AVBL,Send,1,Glutamate
AVJR,AVBL,Send,3,Glutamate
AVKL,AVBL,Send,1,FMRFamide
AVM,AVBL,Send,6,Glutamate
AWBL,AVBL,Send,1,Glutamate
DB3,AVBL,GapJunction,1,Acetylcholine_GJ
DB4,AVBL,GapJunction,1,Acetylcholine_GJ
DB5,AVBL,GapJunction,1,Acetylcholine_GJ
DB6,AVBL,GapJunction,2,Acetylcholine_GJ
DB7,AVBL,GapJunction,2,Acetylcholine_GJ
DVA,AVBL,GapJunction,1,GABA_GJ
DVA,AVBL,Send,1,GABA
DVC,AVBL,Send,1,GABA
FLPL,AVBL,Send,4,Glutamate
FLPR,AVBL,Send,5,Glutamate
VC4,AVBL,Send,1,Serotonin_Acetylcholine
PVCL,AVBL,Send,5,Glutamate
PVCR,AVBL,Send,8,Glutamate
PVNR,AVBL,Send,1,Glutamate
PVPL,AVBL,Send,5,Glutamate
PVPR,AVBL,Send,4,Glutamate
PVQR,AVBL,Send,1,Glutamate
PVR,AVBL,Send,4,Glutamate
RIBL,AVBL,GapJunction,1,Glutamate_GJ
RIBR,AVBL,GapJunction,1,Glutamate_GJ
RID,AVBL,GapJunction,1,GABA_GJ
RIFL,AVBL,Send,10,Glutamate
RIFR,AVBL,Send,1,Glutamate
RIML,AVBL,Send,2,Acetylcholine_Tyramine
RIMR,AVBL,Send,2,Acetylcholine_Tyramine
SDQR,AVBL,GapJunction,1,Acetylcholine_GJ
SDQR,AVBL,Send,6,Acetylcholine
SIBVL,AVBL,GapJunction,1,Acetylcholine_GJ
URBL,AVBL,Send,1,Acetylcholine
URXL,AVBL,Send,1,Glutamate
URXR,AVBL,Send,1,Glutamate
VB1,AVBL,GapJunction,1,Acetylcholine_GJ
VB10,AVBL,GapJunction,2,Acetylcholine_GJ
VB11,AVBL,GapJunction,2,Acetylcholine_GJ
VB2,AVBL,GapJunction,3,Acetylcholine_GJ
VB4,AVBL,GapJunction,1,Acetylcholine_GJ
VB5,AVBL,GapJunction,1,Acetylcholine_GJ
VB6,AVBL,GapJunction,1,Acetylcholine_GJ
VB7,AVBL,GapJunction,2,Acetylcholine_GJ
VB8,AVBL,GapJunction,7,Acetylcholine_GJ
VB9,AVBL,GapJunction,1,Acetylcholine_GJ
ADAL,AVBR,Send,7,Glutamate
ADAR,AVBR,Send,5,Glutamate
ADLR,AVBR,Send,2,FMRFamide
AIBR,AVBR,Send,3,Glutamate
AIML,AVBR,Send,2,Serotonin
AQR,AVBR,Send,4,Glutamate
AS6,AVBR,GapJunction,1,Acetylcholine_GJ
AS7,AVBR,GapJunction,2,Acetylcholine_GJ
ASHR,AVBR,Send,3,Glutamate
AVAL,AVBR,Send,1,FMRFamide
AVBL,AVBR,Send,1,Glutamate
AVBL,AVBR,GapJunction,3,Glutamate_GJ
AVFL,AVBR,Send,2,Glutamate
AVFR,AVBR,Send,5,Glutamate
AVG,AVBR,Send,2,Glutamate
AVHL,AVBR,Send,1,Glutamate
AVHR,AVBR,Send,1,Glutamate
AVJL,AVBR,Send,4,Glutamate
AVJR,AVBR,Send,1,Glutamate
AVM,AVBR,Send,6,Glutamate
AWBR,AVBR,Send,2,Glutamate
DB1,AVBR,GapJunction,3,Acetylcholine_GJ
DB2,AVBR,GapJunction,1,Acetylcholine_GJ
DB3,AVBR,GapJunction,1,Acetylcholine_GJ
DB4,AVBR,GapJunction,1,Acetylcholine_GJ
DB5,AVBR,GapJunction,1,Acetylcholine_GJ
DB6,AVBR,GapJunction,1,Acetylcholine_GJ
DB7,AVBR,GapJunction,1,Acetylcholine_GJ
DD1,AVBR,GapJunction,1,GABA_GJ
DVA,AVBR,GapJunction,1,GABA_GJ
FLPL,AVBR,Send,5,Glutamate
FLPR,AVBR,Send,1,Glutamate
VD10,AVBR,GapJunction,1,GABA_GJ
PVCL,AVBR,Send,12,Glutamate
PVCR,AVBR,Send,6,Glutamate
PVNL,AVBR,Send,1,Glutamate
PVNL,AVBR,GapJunction,2,Glutamate_GJ
PVNR,AVBR,Send,2,Glutamate
PVPL,AVBR,Send,6,Glutamate
PVPR,AVBR,Send,5,Glutamate
PVR,AVBR,Send,4,Glutamate
RIBL,AVBR,GapJunction,1,Glutamate_GJ
RIBL,AVBR,Send,1,Glutamate
RIBR,AVBR,GapJunction,1,Glutamate_GJ
RID,AVBR,GapJunction,2,GABA_GJ
RIFL,AVBR,Send,1,Glutamate
RIFR,AVBR,Send,17,Glutamate
RIML,AVBR,Send,3,Acetylcholine_Tyramine
RIMR,AVBR,Send,5,Acetylcholine_Tyramine
RMGL,AVBR,Send,2,FRMFemide
RMGR,AVBR,Send,1,FRMFemide
SDQR,AVBR,Send,4,Acetylcholine
SIBVL,AVBR,GapJunction,1,Acetylcholine_GJ
URBR,AVBR,Send,1,Acetylcholine
URXR,AVBR,Send,2,Glutamate
URYVL,AVBR,Send,1,Glutamate
VA8,AVBR,GapJunction,1,Acetylcholine_GJ
VA9,AVBR,GapJunction,1,Acetylcholine_GJ
VB10,AVBR,GapJunction,1,Acetylcholine_GJ
VB11,AVBR,GapJunction,1,Acetylcholine_GJ
VB2,AVBR,GapJunction,1,Acetylcholine_GJ
VB3,AVBR,GapJunction,1,Acetylcholine_GJ
VB4,AVBR,GapJunction,1,Acetylcholine_GJ
VB6,AVBR,GapJunction,2,Acetylcholine_GJ
VB7,AVBR,GapJunction,2,Acetylcholine_GJ
VB8,AVBR,GapJunction,3,Acetylcholine_GJ
VB9,AVBR,GapJunction,6,Acetylcholine_GJ
ADAL,AVDL,Send,1,Glutamate
ADAR,AVDL,GapJunction,2,Glutamate_GJ
ADLL,AVDL,Send,1,FMRFamide
ADLR,AVDL,Send,5,FMRFamide
AIML,AVDL,Send,1,Serotonin
AQR,AVDL,Send,1,Glutamate
ASHL,AVDL,Send,2,Glutamate
ASHR,AVDL,Send,5,Glutamate
AVAL,AVDL,Send,1,FMRFamide
AVAR,AVDL,Send,1,FMRFamide
AVBL,AVDL,Send,1,Glutamate
AVDR,AVDL,Send,2,Glutamate
AVHL,AVDL,Send,1,Glutamate
AVJL,AVDL,Send,1,Glutamate
AVJR,AVDL,Send,1,Glutamate
AVM,AVDL,GapJunction,2,Glutamate_GJ
FLPL,AVDL,GapJunction,1,Glutamate_GJ
FLPL,AVDL,Send,6,Glutamate
FLPR,AVDL,GapJunction,1,Glutamate_GJ
FLPR,AVDL,Send,10,Glutamate
LUAL,AVDL,Send,4,Glutamate
LUAR,AVDL,Send,1,Glutamate
PHBL,AVDL,Send,1,Serotonin
PHBR,AVDL,Send,1,Serotonin
PLMR,AVDL,Send,1,Glutamate
PQR,AVDL,Send,7,Glutamate
PVCL,AVDL,Send,5,Glutamate
PVCR,AVDL,Send,5,Glutamate
PVNL,AVDL,Send,3,Glutamate
RMGR,AVDL,Send,1,FRMFemide
VA4,AVDL,Send,1,Acetylcholine
ADAL,AVDR,GapJunction,2,Glutamate_GJ
ADER,AVDR,Send,2,Dopamine
ADLL,AVDR,GapJunction,1,FMRFamide_GJ
ADLL,AVDR,Send,4,FMRFamide
ADLR,AVDR,Send,2,FMRFamide
AIML,AVDR,Send,1,Serotonin
AIMR,AVDR,Send,1,Serotonin
ALML,AVDR,Send,1,Glutamate
AQR,AVDR,Send,1,Glutamate
ASHL,AVDR,Send,2,Glutamate
ASHR,AVDR,Send,1,Glutamate
AUAL,AVDR,Send,1,Glutamate
AVAR,AVDR,Send,2,FMRFamide
AVBL,AVDR,Send,2,Glutamate
AVER,AVDR,Send,1,FMRFamide
AVG,AVDR,Send,1,Glutamate
AVHR,AVDR,Send,1,Glutamate
AVJL,AVDR,GapJunction,2,Glutamate_GJ
AVJR,AVDR,Send,3,Glutamate
FLPL,AVDR,Send,13,Glutamate
FLPR,AVDR,GapJunction,1,Glutamate_GJ
FLPR,AVDR,Send,1,Glutamate
HSNL,AVDR,Send,2,Serotonin_Acetylcholine
HSNR,AVDR,Send,1,Serotonin_Acetylcholine
LUAL,AVDR,Send,2,Glutamate
LUAR,AVDR,Send,3,Glutamate
PHAL,AVDR,Send,1,Glutamate
PHBR,AVDR,Send,1,Serotonin
PLMR,AVDR,Send,4,Glutamate
PQR,AVDR,Send,6,Glutamate
PVCL,AVDR,Send,2,Glutamate
PVCR,AVDR,Send,1,Glutamate
PVNL,AVDR,Send,3,Glutamate
PVNR,AVDR,Send,1,Glutamate
PVPL,AVDR,Send,2,Glutamate
PVWR,AVDR,Send,1,Serotonin
RIBL,AVDR,Send,1,Glutamate
ADAL,AVEL,Send,1,Glutamate
ADAR,AVEL,Send,1,Glutamate
ADEL,AVEL,Send,1,Dopamine
AIBR,AVEL,Send,1,Glutamate
AIZR,AVEL,Send,4,Glutamate
ALA,AVEL,Send,2,Glutamate
ALML,AVEL,Send,1,Glutamate
AUAL,AVEL,Send,3,Glutamate
AVAR,AVEL,Send,2,FMRFamide
AVBL,AVEL,Send,1,Glutamate
AVER,AVEL,GapJunction,1,FMRFamide_GJ
AVG,AVEL,Send,1,Glutamate
AVJL,AVEL,Send,1,Glutamate
AVKL,AVEL,Send,2,FMRFamide
AVL,AVEL,Send,1,GABA
BAGL,AVEL,Send,1,Glutamate
BAGR,AVEL,Send,2,Glutamate
CEPDR,AVEL,Send,6,Dopamine
CEPVR,AVEL,Send,5,Dopamine
DVA,AVEL,Send,9,GABA
FLPR,AVEL,Send,4,Glutamate
IL1R,AVEL,Send,1,Glutamate
IL2L,AVEL,Send,1,Acetylcholine
OLLR,AVEL,Send,16,Glutamate
PVCL,AVEL,Send,2,Glutamate
PVCR,AVEL,Send,1,Glutamate
PVNL,AVEL,Send,1,Glutamate
PVNR,AVEL,Send,3,Glutamate
RIBL,AVEL,Send,1,Glutamate
RIBR,AVEL,Send,3,Glutamate
RIGL,AVEL,Send,1,FRMFemide
RIML,AVEL,GapJunction,2,Acetylcholine_Tyramine_GJ
RIMR,AVEL,GapJunction,3,Acetylcholine_Tyramine_GJ
RIS,AVEL,Send,7,GABA
RMDVR,AVEL,GapJunction,1,Acetylcholine_GJ
RMEV,AVEL,GapJunction,1,GABA_GJ
RMGL,AVEL,Send,2,FRMFemide
SDQL,AVEL,Send,1,Acetylcholine
URXL,AVEL,Send,4,Glutamate
URYDR,AVEL,Send,2,Glutamate
URYVR,AVEL,Send,6,Glutamate
ADER,AVER,Send,1,Dopamine
AIML,AVER,Send,1,Serotonin
AIZL,AVER,Send,5,Glutamate
AIZR,AVER,Send,1,Glutamate
ALA,AVER,Send,1,Glutamate
ASHR,AVER,Send,3,Glutamate
AUAR,AVER,Send,4,Glutamate
AVAR,AVER,Send,2,FMRFamide
AVBL,AVER,Send,2,Glutamate
AVEL,AVER,GapJunction,1,FMRFamide_GJ
AVG,AVER,Send,1,Glutamate
AVJR,AVER,Send,3,Glutamate
AVKL,AVER,Send,1,FMRFamide
BAGL,AVER,Send,4,Glutamate
CEPDL,AVER,Send,5,Dopamine
CEPVL,AVER,Send,3,Dopamine
DVA,AVER,Send,5,GABA
FLPR,AVER,Send,2,Glutamate
IL1L,AVER,Send,2,Glutamate
IL1R,AVER,Send,1,Glutamate
OLLL,AVER,Send,21,Glutamate
PVCL,AVER,Send,1,Glutamate
PVCR,AVER,Send,1,Glutamate
PVPL,AVER,Send,1,Glutamate
RIBL,AVER,Send,5,Glutamate
RIBR,AVER,Send,1,Glutamate
RIGL,AVER,Send,1,FRMFemide
RIGR,AVER,Send,2,FRMFemide
RIML,AVER,GapJunction,3,Acetylcholine_Tyramine_GJ
RIMR,AVER,GapJunction,2,Acetylcholine_Tyramine_GJ
RIS,AVER,Send,7,GABA
RMDVL,AVER,GapJunction,1,Acetylcholine_GJ
RMDVR,AVER,GapJunction,1,Acetylcholine_GJ
RMEV,AVER,GapJunction,1,GABA_GJ
RMGR,AVER,Send,3,FRMFemide
URXR,AVER,Send,2,Glutamate
URYDL,AVER,Send,2,Glutamate
URYDR,AVER,Send,2,Glutamate
URYVL,AVER,Send,5,Glutamate
AIML,AVFL,Send,4,Serotonin
AIMR,AVFL,Send,1,Serotonin
AVFR,AVFL,Send,1,Glutamate
AVFR,AVFL,GapJunction,23,Glutamate_GJ
AVG,AVFL,Send,1,Glutamate
AVHL,AVFL,Send,1,Glutamate
AVHL,AVFL,GapJunction,2,Glutamate_GJ
AVHR,AVFL,Send,2,Glutamate
AVHR,AVFL,GapJunction,3,Glutamate_GJ
HSNL,AVFL,Send,6,Serotonin_Acetylcholine
HSNR,AVFL,Send,1,Serotonin_Acetylcholine
VC5,AVFL,Send,1,Serotonin_Acetylcholine
PHAL,AVFL,Send,3,Glutamate
PHBR,AVFL,Send,1,Serotonin
PVQR,AVFL,GapJunction,1,Glutamate_GJ
RIFR,AVFL,Send,1,Glutamate
AIML,AVFR,Send,1,Serotonin
AIMR,AVFR,Send,1,Serotonin
AVFL,AVFR,Send,7,Glutamate
AVFL,AVFR,GapJunction,23,Glutamate_GJ
AVHL,AVFR,GapJunction,2,Glutamate_GJ
AVHL,AVFR,Send,3,Glutamate
AVHR,AVFR,GapJunction,1,Glutamate_GJ
AVHR,AVFR,Send,1,Glutamate
AVJL,AVFR,Send,1,Glutamate
AVL,AVFR,Send,1,GABA
VC4,AVFR,GapJunction,1,Serotonin_Acetylcholine_GJ
VC5,AVFR,Send,1,Serotonin_Acetylcholine
PVNL,AVFR,Send,1,Glutamate
PVQR,AVFR,Send,1,Glutamate
AVFL,AVG,Send,1,Glutamate
PHAL,AVG,Send,5,Glutamate
PHAR,AVG,Send,3,Glutamate
PQR,AVG,Send,1,Glutamate
PVNL,AVG,Send,1,Glutamate
RIFL,AVG,GapJunction,1,Glutamate_GJ
RIFR,AVG,GapJunction,1,Glutamate_GJ
AIML,AVHL,Send,2,Serotonin
AVAL,AVHL,Send,1,FMRFamide
AVFL,AVHL,Send,2,Glutamate
AVFL,AVHL,GapJunction,2,Glutamate_GJ
AVFR,AVHL,Send,2,Glutamate
AVFR,AVHL,GapJunction,2,Glutamate_GJ
AVHR,AVHL,GapJunction,1,Glutamate_GJ
AVHR,AVHL,Send,1,Glutamate
AVJL,AVHL,Send,2,Glutamate
BDUL,AVHL,Send,1,GABA
BDUR,AVHL,Send,1,GABA
PHAL,AVHL,Send,1,Glutamate
PHBR,AVHL,GapJunction,1,Serotonin_GJ
PVPR,AVHL,Send,3,Glutamate
RIFR,AVHL,Send,1,Glutamate
AIML,AVHR,Send,1,Serotonin
AVFL,AVHR,Send,4,Glutamate
AVFL,AVHR,GapJunction,3,Glutamate_GJ
AVFR,AVHR,Send,1,Glutamate
AVFR,AVHR,GapJunction,1,Glutamate_GJ
AVHL,AVHR,Send,1,Glutamate
AVHL,AVHR,GapJunction,1,Glutamate_GJ
VC4,AVHR,Send,1,Serotonin_Acetylcholine
PHAL,AVHR,Send,1,Glutamate
PHAR,AVHR,Send,1,Glutamate
PHCR,AVHR,Send,1,Glutamate
PVPL,AVHR,Send,1,Glutamate
RIFL,AVHR,Send,1,Glutamate
ADAR,AVJL,Send,3,Glutamate
ADLL,AVJL,Send,1,FMRFamide
AIML,AVJL,Send,1,Serotonin
AQR,AVJL,Send,1,Glutamate
AVAL,AVJL,GapJunction,2,FMRFamide_GJ
AVDR,AVJL,GapJunction,2,Glutamate_GJ
AVFL,AVJL,Send,1,Glutamate
AVFR,AVJL,Send,1,Glutamate
AVG,AVJL,Send,1,Glutamate
AVHL,AVJL,Send,3,Glutamate
AVJR,AVJL,Send,1,Glutamate
AVJR,AVJL,GapJunction,4,Glutamate_GJ
BDUR,AVJL,Send,2,GABA
HSNL,AVJL,Send,1,Serotonin_Acetylcholine
HSNR,AVJL,Send,1,Serotonin_Acetylcholine
LUAL,AVJL,Send,1,Glutamate
PVCL,AVJL,GapJunction,1,Glutamate_GJ
PVCL,AVJL,Send,3,Glutamate
PVCR,AVJL,GapJunction,3,Glutamate_GJ
PVNL,AVJL,Send,5,Glutamate
PVNR,AVJL,Send,4,Glutamate
PVR,AVJL,Send,3,Glutamate
PVWL,AVJL,Send,1,Serotonin
RIFR,AVJL,Send,1,Glutamate
RIMR,AVJL,Send,1,Acetylcholine_Tyramine
RIS,AVJL,GapJunction,1,GABA_GJ
RMGR,AVJL,Send,1,FRMFemide
ADAL,AVJR,Send,5,Glutamate
ADER,AVJR,Send,1,Dopamine
ADLL,AVJR,Send,3,FMRFamide
ADLR,AVJR,Send,1,FMRFamide
AVFL,AVJR,Send,1,Glutamate
AVFR,AVJR,Send,1,Glutamate
AVHR,AVJR,Send,4,Glutamate
AVJL,AVJR,GapJunction,4,Glutamate_GJ
AVM,AVJR,Send,1,Glutamate
BDUL,AVJR,Send,1,GABA
FLPR,AVJR,Send,1,Glutamate
LUAR,AVJR,Send,1,Glutamate
PVCL,AVJR,GapJunction,1,Glutamate_GJ
PVCL,AVJR,Send,1,Glutamate
PVNL,AVJR,Send,5,Glutamate
PVNR,AVJR,Send,1,Glutamate
PVR,AVJR,Send,2,Glutamate
RIFL,AVJR,Send,2,Glutamate
RIFR,AVJR,Send,2,Glutamate
URXL,AVJR,Send,1,Glutamate
ADER,AVKL,Send,1,Dopamine
ADER,AVKL,GapJunction,1,Dopamine_GJ
AQR,AVKL,GapJunction,2,Glutamate_GJ
AVKR,AVKL,GapJunction,2,FMRFamide_GJ
DVC,AVKL,Send,2,GABA
PDEL,AVKL,Send,6,Dopamine
PDER,AVKL,Send,16,Dopamine
PVM,AVKL,Send,11,Glutamate
PVPL,AVKL,GapJunction,1,Glutamate_GJ
PVPR,AVKL,GapJunction,1,Glutamate_GJ
PVR,AVKL,Send,1,Glutamate
PVT,AVKL,GapJunction,2,Glutamate_GJ
PVT,AVKL,Send,7,Glutamate
RICL,AVKL,GapJunction,1,Octapamine_GJ
RICR,AVKL,GapJunction,1,Octapamine_GJ
RIGL,AVKL,GapJunction,1,FRMFemide_GJ
RIGR,AVKL,Send,4,FRMFemide
RIMR,AVKL,Send,1,Acetylcholine_Tyramine
RIS,AVKL,Send,1,GABA
RMDR,AVKL,Send,1,Acetylcholine
RMFL,AVKL,Send,4,Glutamate
RMFR,AVKL,Send,3,Glutamate
SMBDL,AVKL,GapJunction,1,Acetylcholine_GJ
SMBDR,AVKL,GapJunction,1,Acetylcholine_GJ
SMBVR,AVKL,GapJunction,1,Acetylcholine_GJ
VB1,AVKL,GapJunction,4,Acetylcholine_GJ
VB10,AVKL,GapJunction,1,Acetylcholine_GJ
ADEL,AVKR,GapJunction,1,Dopamine_GJ
ADER,AVKR,Send,1,Dopamine
AQR,AVKR,GapJunction,1,Glutamate_GJ
AVKL,AVKR,GapJunction,2,FMRFamide_GJ
DVC,AVKR,Send,1,GABA
PVPL,AVKR,GapJunction,6,Glutamate_GJ
PVT,AVKR,Send,7,Glutamate
RICL,AVKR,GapJunction,1,Octapamine_GJ
RICL,AVKR,Send,1,Octapamine
RIGL,AVKR,Send,2,FRMFemide
RIGR,AVKR,GapJunction,1,FRMFemide_GJ
RIGR,AVKR,Send,1,FRMFemide
RIS,AVKR,Send,4,GABA
RMFL,AVKR,Send,4,Glutamate
RMFR,AVKR,Send,3,Glutamate
SMBDL,AVKR,GapJunction,1,Acetylcholine_GJ
SMBDR,AVKR,GapJunction,2,Acetylcholine_GJ
SMBVR,AVKR,GapJunction,1,Acetylcholine_GJ
ADEL,AVL,Send,1,Dopamine
AVBL,AVL,Send,1,Glutamate
AVFL,AVL,Send,1,Glutamate
AVG,AVL,Send,1,Glutamate
DVB,AVL,GapJunction,1,GABA_GJ
DVB,AVL,Send,5,GABA
DVC,AVL,GapJunction,9,GABA_GJ
HSNR,AVL,Send,1,Serotonin_Acetylcholine
VC3,AVL,Send,1,Serotonin_Acetylcholine
PVCR,AVL,Send,1,Glutamate
PVM,AVL,GapJunction,1,Glutamate_GJ
PVNL,AVL,Send,2,Glutamate
PVNR,AVL,Send,2,Glutamate
PVPR,AVL,Send,4,Glutamate
PVQR,AVL,Send,1,Glutamate
PVT,AVL,Send,2,Glutamate
RIS,AVL,Send,2,GABA
VC1,AVL,Send,2,Serotonin_Acetylcholine
ALML,AVM,GapJunction,1,Glutamate_GJ
ALMR,AVM,GapJunction,1,Glutamate_GJ
AVDL,AVM,GapJunction,2,Glutamate_GJ
AVKL,AVM,Send,1,FMRFamide
PVM,AVM,Send,1,Glutamate
AIAL,AWAL,GapJunction,1,Acetylcholine_GJ
AIYL,AWAL,Send,3,Acetylcholine
AWAR,AWAL,GapJunction,1,Serotonin_GJ
AIAR,AWAR,Send,1,Acetylcholine
AIAR,AWAR,GapJunction,1,Acetylcholine_GJ
AIYR,AWAR,Send,1,Acetylcholine
AIZR,AWAR,GapJunction,1,Glutamate_GJ
ASER,AWAR,Send,1,FMRFamide
ASKR,AWAR,Send,1,Glutamate
AWAL,AWAR,GapJunction,1,Serotonin_GJ
PVQR,AWAR,Send,2,Glutamate
ADLL,AWBL,Send,2,FMRFamide
AUAL,AWBL,GapJunction,1,Glutamate_GJ
AWAL,AWBL,Send,1,Serotonin
AWBR,AWBL,GapJunction,1,Glutamate_GJ
HSNL,AWBL,Send,1,Serotonin_Acetylcholine
HSNR,AWBL,Send,1,Serotonin_Acetylcholine
RMGL,AWBL,GapJunction,1,FRMFemide_GJ
ADFR,AWBR,Send,1,Serotonin
AUAR,AWBR,GapJunction,1,Glutamate_GJ
AVHL,AWBR,Send,1,Glutamate
AWAR,AWBR,Send,1,Serotonin
AWBL,AWBR,GapJunction,1,Glutamate_GJ
HSNL,AWBR,Send,2,Serotonin_Acetylcholine
RICL,AWBR,GapJunction,1,Octapamine_GJ
RIR,AWBR,Send,1,Serotonin
RMGR,AWBR,GapJunction,1,FRMFemide_GJ
AIAR,AWCL,Send,1,Acetylcholine
AIYL,AWCL,Send,1,Acetylcholine
ASEL,AWCL,Send,4,FMRFamide
ASER,AWCL,Send,1,FMRFamide
ASIL,AWCL,Send,1,Glutamate
ASIR,AWCL,Send,1,Glutamate
AWCR,AWCL,Send,5,Glutamate
ADLR,AWCR,Send,3,FMRFamide
AIAL,AWCR,Send,1,Acetylcholine
AIAR,AWCR,Send,3,Acetylcholine
AIYL,AWCR,Send,1,Acetylcholine
ASEL,AWCR,Send,1,FMRFamide
ASER,AWCR,Send,1,FMRFamide
ASIL,AWCR,Send,1,Glutamate
ASIR,AWCR,Send,1,Glutamate
AWCL,AWCR,Send,1,Glutamate
AINL,BAGL,Send,3,Glutamate
AQR,BAGL,Send,2,Glutamate
BAGR,BAGL,GapJunction,1,Glutamate_GJ
RIBR,BAGL,Send,1,Glutamate
RIGR,BAGL,GapJunction,1,FRMFemide_GJ
RIR,BAGL,GapJunction,1,Serotonin_GJ
AINR,BAGR,Send,3,Glutamate
AQR,BAGR,Send,2,Glutamate
BAGL,BAGR,Send,1,Glutamate
BAGL,BAGR,GapJunction,1,Glutamate_GJ
IL2VL,BAGR,Send,1,Serotonin
RIBL,BAGR,Send,1,Glutamate
RIGL,BAGR,GapJunction,1,FRMFemide_GJ
RIGL,BAGR,Send,1,FRMFemide
RIH,BAGR,Send,1,Serotonin
RIR,BAGR,GapJunction,1,Serotonin_GJ
RIR,BAGR,Send,1,Serotonin
ADEL,BDUL,Send,1,Dopamine
ALML,BDUL,Send,6,Glutamate
AVKR,BDUL,Send,1,FMRFamide
AVM,BDUL,Send,3,Glutamate
PVNL,BDUL,Send,1,Glutamate
PVNR,BDUL,Send,1,Glutamate
ALMR,BDUR,Send,5,Glutamate
AVM,BDUR,Send,2,Glutamate
CEPDR,BDUR,Send,1,Dopamine
HSNR,BDUR,Send,1,Serotonin_Acetylcholine
PVNL,BDUR,Send,2,Glutamate
PVNR,BDUR,Send,2,Glutamate
ADEL,CEPDL,Send,1,Dopamine
ALML,CEPDL,Send,3,Glutamate
OLLL,CEPDL,Send,3,Glutamate
OLQDL,CEPDL,GapJunction,1,Glutamate_GJ
RIH,CEPDL,GapJunction,1,Serotonin_GJ
RIH,CEPDL,Send,1,Serotonin
RMGL,CEPDL,Send,1,FRMFemide
URBL,CEPDL,Send,1,Acetylcholine
ADER,CEPDR,Send,1,Dopamine
ALMR,CEPDR,Send,1,Glutamate
IL2DR,CEPDR,Send,1,Serotonin
OLLR,CEPDR,Send,1,Glutamate
OLQDR,CEPDR,GapJunction,2,Glutamate_GJ
RIH,CEPDR,GapJunction,1,Serotonin_GJ
RIH,CEPDR,Send,1,Serotonin
RIS,CEPDR,Send,1,GABA
URBR,CEPDR,Send,1,Acetylcholine
ALML,CEPVL,Send,2,Glutamate
OLLL,CEPVL,Send,4,Glutamate
OLQVL,CEPVL,GapJunction,1,Glutamate_GJ
RIAL,CEPVL,Send,1,GABA
RIH,CEPVL,GapJunction,1,Serotonin_GJ
RIH,CEPVL,Send,1,Serotonin
RIS,CEPVL,Send,2,GABA
ALMR,CEPVR,Send,1,Glutamate
ASKR,CEPVR,Send,1,Glutamate
OLLR,CEPVR,Send,6,Glutamate
OLQVR,CEPVR,GapJunction,1,Glutamate_GJ
